course_id,course_name,instructor_id,platform,category,level,language,price,duration_hours,lecture_count,certificate_type,course_url,date_added
667139de-7c0a-4f90-9b54-d2273bca7ff6,Soldier give voice walk live,3a9aca5e-1761-42ed-869f-14f140181c6e,Khan Academy,Data Science,Beginner,Spanish,484.84,46.6,73,Certificate,http://lawson-joseph.net/,2025-01-07
812fdd98-b777-4609-9b57-6a7fc8ecb641,Campaign someone,9f708368-cb3c-48ca-a392-57316b79afcc,Coursera,AI,Advanced,Spanish,431.61,26.0,18,Certificate,https://mosley.info/,2024-10-02
2ba17f78-362e-47d4-be4c-943a3dabba61,Black year,1422373f-8622-48d1-a683-e10796c044d0,Skillshare,Data Science,Advanced,Spanish,11.85,43.3,9,Certificate,http://www.orr-miranda.com/,2022-05-07
e5c345fc-f395-4213-b9ee-f2c0aa7a907d,Program two plant,8dcdcd03-969b-4662-8562-8059568cc69b,Coursera,AI,Intermediate,Mandarin,35.15,49.5,38,No Certificate,https://www.cook.org/,2020-09-14
e900b66f-6083-4f88-97dd-a51ea4dc4d4e,President size whom join,25440fe0-6e41-4d47-9ff5-95ea5bc440f1,Skillshare,Business,Intermediate,French,8.43,40.7,73,Certificate,http://www.wilson-miller.com/,2023-01-19
302b0401-efed-498b-979a-7368bd96bb0a,Of camera,8bc78e81-5a30-4528-8b59-95622227219f,Khan Academy,Data Science,Advanced,Mandarin,22.71,51.0,50,,https://mclaughlin.com/,2023-06-16
c572aa5b-51d4-4f72-ac77-8135fad76ab7,Something value call professional,e3e9de99-f10c-418b-9eb0-e38a675dd5af,edX,Web Development,Advanced,English,140.48,55.7,53,No Certificate,http://www.smith-phelps.com/,2021-05-21
d653d4bb-4bfc-40ca-b161-3babd0ef1299,Matter lay own,2e326567-d284-454e-bebe-c0db9a3a6103,Coursera,Business,Beginner,Mandarin,109.71,45.1,74,No Certificate,http://www.flores.com/,2025-01-14
37387270-d424-49f3-a18e-44407a70bcf8,Factor whom arrive special,fd034ada-c952-4185-81e0-3a5e8b48f496,Udemy,Web Development,Advanced,French,477.74,1.7,76,Certificate,http://www.michael.com/,2024-04-20
fc00f3e7-4c91-4f0e-a44d-852cba3696cc,Yard nature front,ce9e1a11-fcbb-4e59-bbdd-cf7c9c96e9ec,Coursera,Data Science,Advanced,Mandarin,196.65,33.3,15,No Certificate,https://myers-rose.com/,2022-07-23
b37bdb99-31f1-4f8b-ac4d-e885b245b7d9,Hour capital sell oil source,10714d51-36c5-4dac-b4d7-e28e271e3ee2,edX,AI,Intermediate,Mandarin,71.09,11.9,83,No Certificate,https://martin.com/,2021-05-21
bf95ff33-cdea-4f52-b7d7-cab335b33f54,Same across rise,8eb22579-0cdb-4ca4-b6ec-bdd68498e113,Coursera,AI,Advanced,Mandarin,425.27,51.2,75,No Certificate,http://www.clements-simmons.com/,2020-08-20
794febef-f962-47e5-9b07-8b1118969587,War bring middle,10275b53-2285-42ef-8fbe-4fe92ea9c542,Khan Academy,Data Science,Intermediate,English,125.09,12.6,79,No Certificate,https://sims.com/,2020-06-11
7d169638-658a-4377-bda8-b37a1e69d7ef,Read west present,175ba98d-f814-4102-bde1-bdfed0725b5c,edX,AI,Advanced,Spanish,49.92,37.6,29,No Certificate,https://www.hancock-santos.com/,2023-12-10
1ddb4f15-1eb8-4863-82f8-60445e08e249,Business political,17dded81-15da-405c-94ef-00aa175a81ec,Skillshare,Web Development,Advanced,French,346.04,10.0,77,No Certificate,http://www.berry.com/,2021-09-11
a5044925-fffc-4f63-bbf3-f8f5624b31d7,Fear by foot research,4ebfa5c3-cae9-44a7-aa79-ea680f44704f,Skillshare,AI,Beginner,French,122.84,14.1,99,,http://smith.net/,2024-04-23
95b04f8a-d64f-40b5-84d6-b400105dd35c,Research so buy send whole,0b9bd934-23c8-4d30-9dde-7969688613db,edX,Web Development,Beginner,French,438.07,28.3,50,No Certificate,http://www.neal.com/,2021-03-15
34cb7b9a-9338-42b3-a0fa-15b70a054950,Because either send,17dded81-15da-405c-94ef-00aa175a81ec,Khan Academy,Data Science,Beginner,Mandarin,40.9,17.6,22,,http://www.evans.com/,2022-04-08
f21f9823-f23b-4efb-8bd1-8d4a4cf41edd,Toward fall move cause make,e4347d51-c158-4092-b335-cba3513a7052,edX,Data Science,Advanced,English,445.16,51.1,85,Certificate,https://medina.com/,2022-03-04
4cb9be7b-2444-4f64-b025-985609676569,Whatever own democratic,b3ecb951-ab8c-4f97-a0b7-1785d02ce0c1,Khan Academy,Business,Advanced,Spanish,452.25,33.5,74,,https://daniel.com/,2024-10-31
a65741db-61bc-4c56-82bb-8f6341458abc,Hundred bar effect,afa415e5-6d20-4496-a6d0-6371d8e88ebb,Udemy,Web Development,Intermediate,Spanish,444.83,35.8,42,Certificate,https://www.harris.com/,2023-04-28
d20cd375-a5d4-43c4-a845-fee9904ada37,Painting information child yeah its,2c9b662e-040a-4aae-92e2-afd996bf10ab,Khan Academy,Cloud Computing,Beginner,German,181.57,1.6,35,,http://www.nelson.com/,2024-10-26
a3e2ac17-5450-461f-90e2-b6766822d128,Guy four,7dbf4bc1-ffa6-43d0-aa9e-5c8db1a8b71f,Udemy,Cloud Computing,Beginner,German,79.45,34.4,77,,https://www.hill.biz/,2022-01-17
c8613afa-1ae1-4565-b3a8-0aa060ee0cbc,Compare rock fill,2d534dd0-cf8e-4c5a-8cc5-6569f9e8a369,Skillshare,Web Development,Beginner,Spanish,379.97,14.7,38,No Certificate,https://www.bailey.com/,2020-12-30
51683612-2bb6-4a4e-8c47-5261e585a0a5,Congress south question small,39669fa7-5997-4043-b3b1-025bfff9f585,Coursera,AI,Advanced,French,193.66,55.2,10,Certificate,https://anderson.com/,2021-03-25
bc44a417-914b-49bb-a0f9-1495248607c2,Apply rise window,83f02dc7-4f61-4217-aef1-669450cae32d,edX,Data Science,Advanced,Mandarin,316.15,17.1,99,No Certificate,http://ellis.info/,2024-06-05
6d820335-f3de-49dc-869c-558b496d036a,Walk thing sport figure teach,b3ecb951-ab8c-4f97-a0b7-1785d02ce0c1,Khan Academy,Cloud Computing,Beginner,German,326.18,22.6,88,Certificate,https://bruce-walters.com/,2022-03-13
9347f486-2a44-4a88-97f8-5f5bf1e2cce7,Be experience,ad9fb00d-4882-473c-9c63-45ab6e0ed1e8,edX,Business,Beginner,Mandarin,202.52,49.2,49,No Certificate,https://www.rhodes-randolph.com/,2024-03-27
ff79f0f4-af64-4572-83d7-cafc7f702973,Recently if pattern treat second,66132e69-7418-4109-93d1-bf0f56c438e4,Khan Academy,Data Science,Advanced,Spanish,219.51,14.6,70,,https://gamble.net/,2020-07-07
2b24ef63-f6f3-4192-b2da-dc219b7cd539,Tough company happen card government,bd1531c8-3764-4bda-b108-d4482f65fafa,Udemy,AI,Beginner,Spanish,180.75,43.3,20,,http://gray-brooks.com/,2023-01-12
d4ec0595-3ff0-4d13-add7-1599e9fedd48,Surface tax face low enter,610e6a64-e130-4617-82df-f33556666f9f,Skillshare,Web Development,Advanced,English,240.28,29.3,31,,http://leblanc.net/,2020-06-16
9e24c724-e47a-4b03-b68a-e6fbef775124,Arm accept leave fear,ba81edd9-587e-4344-af3f-920c98b8e4cc,Skillshare,Data Science,Beginner,English,63.81,35.9,22,,http://www.zamora-lopez.com/,2020-03-25
329245ba-7df6-4c1d-ae49-28ac19f145cc,More together,716fda0a-45a8-4829-94e2-86e5ac8936bc,Coursera,Cloud Computing,Beginner,English,83.0,55.4,71,No Certificate,https://www.smith-hammond.com/,2022-01-29
4c9df049-5fd2-4ec3-a536-3c77787fb578,Into consider speech board,78116802-c8cc-4cfe-8f01-f944f7315749,Khan Academy,Data Science,Advanced,French,472.68,13.8,82,No Certificate,https://taylor.biz/,2020-03-16
b58f67b6-deda-428b-a232-0dc95bf6f06d,Book expect card,66132e69-7418-4109-93d1-bf0f56c438e4,Udemy,AI,Intermediate,Mandarin,71.21,35.4,28,,https://martin.info/,2022-06-01
8cd4e7bc-7d33-4ca2-abcc-e72a1e692c3f,Son research foot share,56cb1ab0-62fb-46d7-b4db-ca07e506f670,Khan Academy,Web Development,Beginner,French,460.25,36.2,13,Certificate,https://rodriguez.com/,2021-03-24
037e7f60-8000-4fac-9818-48c527d19990,Appear stop involve,a65bb1f2-65c1-4795-b155-16bc9f8ded97,Skillshare,AI,Beginner,English,100.97,51.7,69,,http://roberts-tucker.biz/,2022-04-06
82e09d39-bab0-48df-a709-f5b29e1be56d,Economic short ten,bf1e8366-4b8e-43d4-8e76-07adf7a67b94,Udemy,Cloud Computing,Beginner,Spanish,237.46,37.3,9,,http://wells.net/,2021-09-11
9758a25f-dad8-42da-be17-ddb3304c9c7b,Play director car although wrong,45f50c52-2e2f-4f77-8769-79d644777442,Coursera,Data Science,Intermediate,Spanish,450.09,32.8,5,,http://jensen.com/,2023-05-23
b33d9c7c-4e73-4dcc-8664-82ee6844a0e3,Develop international article,83f02dc7-4f61-4217-aef1-669450cae32d,Skillshare,Cloud Computing,Intermediate,French,436.54,42.2,59,Certificate,https://www.rodriguez-cox.com/,2023-09-17
0c2ca7fa-e525-4eaf-91e1-17993f39562d,American appear seat,66132e69-7418-4109-93d1-bf0f56c438e4,Skillshare,Web Development,Advanced,Mandarin,48.76,8.9,66,Certificate,http://ramirez-obrien.biz/,2021-09-23
5d13a906-7dc4-412b-b2c5-a2da40944f95,Fight best add necessary,56dc8907-ba6c-44ab-a712-303a0f844fef,edX,Cloud Computing,Advanced,German,128.64,1.3,100,Certificate,http://figueroa-ward.org/,2024-08-27
a676ace1-3cfe-48e9-9f20-ac069ace8631,Decide himself thought,f7baf55e-4f6b-48c8-998d-daeceaafe543,Khan Academy,Data Science,Advanced,English,187.14,13.1,45,No Certificate,http://www.willis.com/,2021-10-18
19404d24-eced-4c30-b21d-f83cb46499f4,Walk people,8d4a75b8-551a-48ea-985a-0afa7bfdcc12,Coursera,AI,Intermediate,Mandarin,126.56,51.4,59,,https://ferguson.com/,2021-03-30
b62b9f62-8ced-48ea-ab0f-fa793113b13a,Through service suffer,69288e92-c68a-452f-9b23-aa8c3bcabf85,Khan Academy,Web Development,Advanced,German,376.73,25.4,76,No Certificate,https://soto-wilson.biz/,2020-09-24
ee6bcb89-8615-40f6-ab43-db407b9a21c4,So cold ever whose,49732d6c-4dca-4fb7-801a-9a8bd56f0350,edX,Cloud Computing,Advanced,German,126.64,19.1,49,,https://www.brown.biz/,2024-05-13
8373edf3-dec9-4438-884f-f1a7af481fc0,Close seek,12e89d10-2871-4733-8bed-db12ad77e82f,Udemy,Data Science,Advanced,Spanish,222.85,42.3,25,Certificate,https://lawson-clark.com/,2021-07-08
b25c5b50-9794-4389-b7c2-3f279267e7e6,These so,db52ca58-0500-4bc6-b20d-cb6ef2311f17,Khan Academy,Business,Intermediate,Mandarin,306.4,41.4,11,Certificate,https://phelps-phillips.com/,2024-11-07
0bad4234-3953-40c0-abcd-ce431e7d8f7b,Draw although challenge third until,25440fe0-6e41-4d47-9ff5-95ea5bc440f1,Coursera,Data Science,Beginner,German,462.01,26.7,13,No Certificate,https://www.whitney.com/,2020-03-02
9aebbc3e-a1f7-4157-98f3-4359a60da1aa,Foot watch this enough,67814c1f-cc53-4e36-addc-3e13ab3b4d37,edX,Data Science,Advanced,English,361.52,55.9,56,,http://phillips.com/,2023-03-07
4799c04b-f719-45ae-bb00-84fa3822b51b,Eight administration price,dda4f4a7-0c3c-4284-87e5-3bbbdcb51c53,Khan Academy,Web Development,Advanced,Mandarin,28.67,46.6,27,,http://scott.com/,2023-12-01
343402ef-44cf-46ba-9302-e6e2387bccda,Picture teach house land role,4ffca6b1-99b4-49d4-89a2-14aef7e8f8e5,Skillshare,Data Science,Beginner,Mandarin,142.72,3.0,81,,https://barrera.info/,2021-09-12
dcc31cb2-d0cb-479f-af5d-ff13759a9725,Country make role,ad9fb00d-4882-473c-9c63-45ab6e0ed1e8,Udemy,Cloud Computing,Beginner,English,179.51,39.6,25,Certificate,https://www.martin-thompson.biz/,2021-10-02
6d283989-1271-4873-a4bd-e1a811c7bec9,Lawyer population I,4e7ed827-455a-4762-b428-a656b3ee4d3b,Skillshare,Web Development,Advanced,German,202.32,12.8,6,,http://www.garcia.com/,2020-07-11
15668483-c526-4dc8-bf93-672421d67c73,Central physical add,6ec01269-2108-4dd9-b75d-1e3cc48d5650,Coursera,Data Science,Advanced,French,362.34,34.0,79,No Certificate,http://www.fitzgerald.com/,2021-05-04
e473b0b0-9017-44a8-8279-d9137afd2923,Spring film look during,9bdf0377-a149-43c2-b920-264c0763fcd0,edX,AI,Advanced,Spanish,226.92,24.8,5,No Certificate,https://www.bryan.net/,2022-09-05
d623c671-e2ee-464b-82f4-71961a41c57f,Center treatment agency interview,311c6eb6-2095-4ef6-8ded-f9fb4bb00f20,Skillshare,Cloud Computing,Beginner,Mandarin,36.12,18.4,19,,http://mitchell.com/,2024-05-04
397a4dc8-1c31-49b9-bda2-f9a02b6838e3,What example,eb6c1016-cee6-44d0-9dac-6e8345241ea6,Khan Academy,Cloud Computing,Intermediate,German,482.06,34.2,36,No Certificate,http://ward.com/,2021-06-10
55b85720-87cd-4444-adba-97542d95d98d,Consider interesting throw reach person,3e00980e-ae44-4e21-9258-64f225d4a0fc,Skillshare,Business,Advanced,English,240.5,16.2,53,,https://nelson.com/,2022-05-31
cc76864a-b618-41c5-a830-257dcf8b4eb2,Small technology,67814c1f-cc53-4e36-addc-3e13ab3b4d37,Udemy,Web Development,Intermediate,French,257.74,1.6,38,Certificate,http://www.hernandez-griffin.info/,2020-09-23
f5a7620d-6d6d-41e1-93ed-82c51cf85164,Certain follow camera,7daa39f0-c0b6-4ce2-9e53-790aa34b6cf6,Coursera,Business,Advanced,French,37.94,56.0,65,No Certificate,https://snyder-olson.biz/,2022-12-29
a7698b2d-f1ab-47a0-8d59-1b8c23627835,Himself near much,6232b17a-2507-4181-8d1f-b54074eff545,Udemy,Cloud Computing,Intermediate,Spanish,472.61,41.3,29,No Certificate,https://www.miller-espinoza.net/,2025-01-26
bf8f81ea-cfb0-468d-b189-25a6c6cec51b,Reflect dog able,28e213bc-e6fd-47af-9d84-caccf6729464,Udemy,AI,Advanced,Spanish,435.5,13.2,30,Certificate,http://wells.com/,2023-03-24
c75566c2-dde4-4d87-996d-a200d947c72a,Far century table,b231c60b-78f2-4e6b-946b-415deada79a3,edX,AI,Beginner,English,459.17,40.9,89,No Certificate,https://www.carey.com/,2021-02-25
24a0aaad-b436-48fb-b21e-afabf64909e8,Run receive interesting approach,14e4180c-fe99-46a3-a2db-c8503c5bf3a7,Coursera,Cloud Computing,Beginner,German,185.23,19.6,78,No Certificate,http://www.monroe-harrell.com/,2021-05-28
3ebb527c-1438-4799-a42a-c30f5d80a53b,Actually store,1f4a8ca1-ab85-4d59-9463-adc78fca7b6a,Udemy,Cloud Computing,Intermediate,German,110.82,35.0,11,,https://www.harrison.net/,2022-09-14
565bb785-b8f9-45fc-a959-8983785e02ee,Sit receive expert choose,65bcc272-fadd-4ea3-aca5-e2fdb966442a,Skillshare,Cloud Computing,Beginner,Mandarin,173.3,51.8,27,No Certificate,http://www.martin.info/,2024-11-13
eb4d6df5-420f-49a8-945b-4e9bb61ec0ed,Maybe remember interest church win,e1805081-5958-4499-aeea-163e21e8ac68,Khan Academy,Business,Intermediate,English,5.9,13.4,79,Certificate,https://www.lewis.com/,2024-11-29
d109ffe5-13c3-4c1b-977a-80b89ae6befe,Local present if herself,c19ad58c-c35b-4c8c-8a4c-9f7f9384ec2b,edX,Cloud Computing,Intermediate,Spanish,273.73,15.0,65,,http://coleman.com/,2023-01-04
29aaaa7e-483e-46a1-bd51-d528072e35dd,Blood deep action travel could,0d366dfc-c28e-4d70-b129-9889a01ac992,edX,AI,Intermediate,German,105.06,42.3,52,No Certificate,http://www.adams.org/,2020-07-15
7bdac670-ca4c-4b4d-bc8a-de6a9051385e,Answer behavior,da743152-627b-41a1-bfd6-f23232ffe294,edX,Business,Beginner,Mandarin,65.44,35.0,34,Certificate,https://www.walton-benjamin.net/,2021-10-24
b9c6b26b-6401-418d-8078-bc3e50814407,Wind reflect best imagine,e3954cb1-7f7f-4c0a-87c0-d116a394ed54,edX,AI,Advanced,German,427.3,12.6,99,Certificate,http://www.matthews.info/,2025-02-21
4a454398-0993-46ff-9a1e-72b2de6a7c6e,Charge leg those,95da75c1-a211-40f9-9fd3-4579466772ce,Coursera,AI,Intermediate,German,67.1,53.7,85,,http://www.aguirre.com/,2021-07-11
842c49fa-806a-49ad-b6b2-e778fe508d4d,Prepare us game size fund,cd2372c2-2bff-417b-9324-01fcf758dce2,edX,Business,Intermediate,French,280.51,34.5,55,Certificate,https://macdonald.biz/,2022-03-10
9b5c4b58-9c42-4665-bf3c-03a6357544ee,When note,d8741408-f7b2-47c7-ae92-ea71cf7dcb43,Udemy,Data Science,Beginner,French,237.79,38.2,62,,https://www.thomas.net/,2020-11-23
504fde7c-746e-49a8-9817-dac57fb8b6c6,Value claim evidence,f1f8343e-a99f-4318-89c8-a43f7ed70ed7,edX,Web Development,Intermediate,Mandarin,278.19,48.8,49,Certificate,https://jones.info/,2022-05-08
418af089-fa7d-4961-b927-a136fc73e358,Practice cell buy notice,70d9c9f8-c9e2-4074-8f16-39a00a17991e,Coursera,Web Development,Advanced,Mandarin,99.28,35.0,88,,http://morales-vincent.com/,2023-11-27
9fe7e068-d847-460b-8331-d7115de22a7d,Health radio media enjoy,311c6eb6-2095-4ef6-8ded-f9fb4bb00f20,edX,Web Development,Intermediate,Mandarin,243.26,44.5,15,No Certificate,http://www.gibbs.com/,2021-01-19
91f448bb-2880-4cff-a035-d9af4a68bbad,Take development them protect,14e4180c-fe99-46a3-a2db-c8503c5bf3a7,edX,Business,Advanced,Spanish,433.26,38.8,48,No Certificate,https://day-mccullough.info/,2021-01-31
1bbcb748-bb55-4fa3-ae26-651915f87768,Should current forget fish,0066853d-6de2-49a1-8a90-cd0c24c173b9,Khan Academy,Cloud Computing,Intermediate,English,39.48,21.3,45,No Certificate,https://www.figueroa.net/,2021-06-24
a3e53892-2540-447b-b84f-cb14f2d31a65,Floor all over,dda4f4a7-0c3c-4284-87e5-3bbbdcb51c53,edX,Web Development,Advanced,German,135.35,27.2,51,,https://www.clarke-irwin.com/,2020-08-13
f3e08b1f-05df-4333-9e36-992f362465c1,Establish player base attorney,19e45c6a-c9c2-4e69-982c-75654bb907ec,Khan Academy,Business,Intermediate,Spanish,91.76,2.4,98,Certificate,https://www.russo-hayes.biz/,2024-08-14
426b2236-e4a0-4521-ab6d-d0aa36cf9429,Store begin top,2e326567-d284-454e-bebe-c0db9a3a6103,edX,Data Science,Beginner,Spanish,198.13,6.6,65,,https://gonzalez.info/,2024-03-14
2922ecb0-c8aa-40c8-b057-31fd8916f0b7,Great realize home act,2dbc2134-c30f-446e-8026-695ff8cda88b,Coursera,Business,Advanced,English,51.86,37.5,15,,http://www.contreras.com/,2020-04-11
ef0ec9cb-756a-4e2d-a581-18d126879443,Material first society,25440fe0-6e41-4d47-9ff5-95ea5bc440f1,edX,AI,Beginner,French,221.14,8.5,72,Certificate,https://bowen.com/,2023-12-24
18f23999-9410-4438-b82e-5e1ba3900655,Despite without,af42e12f-3838-4326-8e94-4239b02b61c4,Coursera,Web Development,Intermediate,German,233.13,52.4,39,,https://www.gray.org/,2020-04-11
04251c71-5d21-4235-9053-d7f45ec91fdc,To maybe test,f396ea37-f065-4817-a87a-48509d9b6231,Udemy,Cloud Computing,Beginner,Mandarin,298.19,38.2,86,,https://jenkins-bell.net/,2023-10-12
55f8bbb8-c3dc-4b92-b95c-a96d85ee751c,Unit learn,0b9bd934-23c8-4d30-9dde-7969688613db,Khan Academy,Cloud Computing,Intermediate,French,240.34,14.4,16,No Certificate,https://www.larson.biz/,2022-07-26
ecd5afa3-f01a-4097-9ed0-fe5fb3bc5791,Yet south,49c13de7-3b42-46c5-885b-15fb4a8ff810,edX,Business,Intermediate,Spanish,151.48,1.0,22,No Certificate,http://www.smith.org/,2024-10-15
80dc4cf9-71b0-41fa-a22e-b45b1986133d,South property system deep since,7daa39f0-c0b6-4ce2-9e53-790aa34b6cf6,Skillshare,Cloud Computing,Beginner,German,472.53,29.1,6,No Certificate,https://www.gates.com/,2024-02-07
a51581ba-d206-499a-a872-443469b6175e,Account hear difference exist,7a4c75d4-dc99-404c-b0e9-8b3b40a26c60,Khan Academy,AI,Beginner,Mandarin,186.45,25.3,76,No Certificate,https://nunez-smith.biz/,2020-06-07
ca5edf38-2743-4b53-86b8-1c8a03f9c74d,Subject million scientist fish,12e89d10-2871-4733-8bed-db12ad77e82f,Udemy,AI,Advanced,German,413.39,14.0,15,No Certificate,http://peters.com/,2023-07-02
ee93a4d0-cd24-420c-8d34-6977d41bd8bf,Investment vote hospital road idea,9f708368-cb3c-48ca-a392-57316b79afcc,Udemy,Cloud Computing,Advanced,French,142.05,44.8,39,No Certificate,https://www.hall-mckinney.com/,2024-06-11
c8c6a8b1-93b1-4e1d-a1a6-1f321e4dacd6,Successful physical employee need,624c69b6-b244-45a7-b7e5-848131c681ec,Coursera,AI,Beginner,French,55.07,27.9,62,No Certificate,https://www.davis.com/,2021-06-16
8b2e1eb3-b523-41f3-9e3b-c735071f1a27,Occur agent,20156a72-12e1-43a6-932c-ae01d2c65ee4,Khan Academy,Business,Beginner,French,9.68,3.9,73,Certificate,http://welch.com/,2022-09-06
3ec8fe58-d728-4d30-8911-1a42319ec58b,Side process ever various,0640be0f-25b8-4d4b-b2fa-2de8ce7ae7f6,Coursera,Web Development,Intermediate,Spanish,356.88,43.9,34,Certificate,http://www.stevens.com/,2021-01-24
e504d1c6-4312-453d-884f-7f7c244f52f4,Behavior management guess,1bac27a7-b386-47a4-8991-603f28c13091,Coursera,Business,Beginner,French,209.7,47.4,68,No Certificate,http://henry.biz/,2020-10-12
13893a70-a02c-4ed2-b58f-41b07c8c65ab,Reach heart finish,2c9b662e-040a-4aae-92e2-afd996bf10ab,Coursera,Web Development,Beginner,Spanish,27.96,46.8,14,,https://www.evans.org/,2020-06-03
fe65b782-57c2-4cfd-b9d5-9f7f1e014975,Low pass national citizen,afa415e5-6d20-4496-a6d0-6371d8e88ebb,Udemy,AI,Intermediate,German,413.3,8.2,96,Certificate,https://www.obrien.com/,2024-07-24
375fdd57-2700-460b-82ce-56bd8301b3a6,Boy describe foreign detail,df615a5c-b432-4070-a23d-4c2fc2a79689,Skillshare,AI,Advanced,English,99.39,44.4,17,,http://olson-ashley.com/,2024-11-05
bec51040-7790-4ddf-8b58-9ceba6e486bf,Job watch two economic,727716ec-59fe-4bbc-b1a3-fad2b0946d2a,Udemy,Business,Intermediate,French,467.17,10.4,98,Certificate,http://garcia-mcguire.org/,2022-10-22
f429c05d-34b1-4488-8b4a-1b4b2a683e18,Item land others even,e1e0fffc-98f6-4d7f-beb1-62f14806f804,Khan Academy,Cloud Computing,Beginner,French,240.13,18.6,51,Certificate,https://www.reyes.com/,2023-12-24
f545dfb3-08a4-4ee1-a3b2-f9852ad0d57e,Education important page theory wear,727716ec-59fe-4bbc-b1a3-fad2b0946d2a,Udemy,Data Science,Beginner,German,161.93,10.9,40,,https://wilson.biz/,2021-09-26
37164f31-1298-4e9c-becd-2b8c5b952506,Head single business five,e1805081-5958-4499-aeea-163e21e8ac68,Skillshare,AI,Beginner,English,289.96,41.8,93,,http://marshall.com/,2024-12-06
9a0fb0b8-489a-4195-a2b6-159410f4c941,Money bill everyone,3a43b2ba-df0f-46cb-8b9b-c326d20eac17,edX,Data Science,Beginner,Spanish,249.46,41.5,48,,http://avila.com/,2020-07-30
0bfa8cd5-7fa7-4708-be72-79cecd7f65f6,Instead buy commercial,e0c53cb8-3da9-42a9-8ed4-2f1a3d4cbf37,Coursera,Web Development,Advanced,Spanish,349.96,47.7,21,No Certificate,https://ray.com/,2025-01-19
7636ae1c-e961-41f3-8130-8be0fcea9a96,Capital whom already,39669fa7-5997-4043-b3b1-025bfff9f585,edX,Cloud Computing,Advanced,French,401.96,26.9,29,Certificate,http://smith.biz/,2022-09-19
5887f3d2-c0f1-4a3a-9133-577b46510173,Bag simple management another,d8741408-f7b2-47c7-ae92-ea71cf7dcb43,Skillshare,Web Development,Advanced,Spanish,125.1,3.3,95,No Certificate,https://allison-coffey.com/,2023-05-03
077f6e36-1a4d-47db-9e33-bdbcf00d5a65,Answer action black,e8b77f7b-7321-4f6b-8a80-76ece5582e16,edX,Cloud Computing,Advanced,German,94.7,12.0,49,No Certificate,https://jackson.com/,2024-09-23
b0309415-ef21-4b2c-8143-d636fd54225b,Employee size,1f5d988f-776a-4f09-bde2-885951b1943c,Skillshare,Web Development,Advanced,Mandarin,80.01,32.3,62,No Certificate,http://www.jones-murphy.org/,2023-05-21
ecc38555-2b9b-4ffc-b2db-b2c54518f4c6,On build floor,4223623b-cc3e-4dde-9ad5-cf06364d7c87,Khan Academy,Web Development,Intermediate,English,387.18,30.9,98,Certificate,http://griffin.org/,2024-03-21
47d1931c-f9f2-49ab-bd77-71f8a948ec66,Significant lot begin she,a0ee89ae-d453-4d32-8b0d-bb418d5288f1,Khan Academy,Web Development,Advanced,Spanish,160.03,4.7,73,No Certificate,http://houston.com/,2020-10-26
0f6da751-7e9e-4b8a-b8c5-9ac6133ca9cf,Actually democratic stand,624c69b6-b244-45a7-b7e5-848131c681ec,Khan Academy,Business,Advanced,Spanish,305.91,20.0,87,No Certificate,http://peterson.net/,2024-07-11
f1c2fa18-c2af-46a6-9038-4c0ddbc3f559,Remain pretty summer,344a54b8-42c1-4a62-af48-e8d550fd9d3f,Coursera,Cloud Computing,Advanced,English,21.84,56.3,27,Certificate,http://www.rangel.info/,2024-07-10
301db817-6673-442d-87af-75de33f92a87,Everyone clearly,dc8aee30-be60-43f7-a8be-9288e5af6e39,Coursera,Business,Beginner,English,15.88,38.9,54,,https://www.murray.com/,2022-03-15
2fe12ed8-75fa-4ebe-a4e3-9c20043f1b5f,Agreement product laugh,1f4a8ca1-ab85-4d59-9463-adc78fca7b6a,Khan Academy,Cloud Computing,Advanced,Mandarin,127.71,22.6,82,,https://www.miller.net/,2023-10-27
70fbb28e-0d9b-43b5-956f-f3c182077e01,Have any him,8dcdcd03-969b-4662-8562-8059568cc69b,Coursera,AI,Advanced,German,463.27,50.1,64,,https://www.lopez-thompson.com/,2024-08-29
6efe2368-84c4-4de1-be5d-a21a9b81b898,Race position,e0c53cb8-3da9-42a9-8ed4-2f1a3d4cbf37,edX,Cloud Computing,Advanced,German,410.19,47.9,12,,http://www.brown.org/,2022-06-02
19dd3b90-8839-48e4-90db-5fdc3d1fd7c0,Difficult per respond,7d137018-680b-4c63-b856-d0353dc98290,Khan Academy,Data Science,Advanced,English,416.39,5.6,32,,https://robinson.com/,2024-05-14
341d85cd-c925-4285-abc8-906f34a91b86,Pm relationship explain about,63f2ae24-fc3d-4348-808d-4127610461e3,Coursera,AI,Advanced,German,94.54,32.0,36,,http://torres.com/,2020-09-29
e65dd443-5508-4167-aff5-cdab2aa946d4,Center actually listen free,9f708368-cb3c-48ca-a392-57316b79afcc,Udemy,Cloud Computing,Advanced,Mandarin,207.18,7.2,86,,http://jackson.org/,2023-02-25
0041f5d4-9549-4631-b94c-eef2f833dfa7,Their line and admit,81fb18b3-c9a7-491f-af2a-e71357021049,Skillshare,Business,Beginner,Spanish,395.44,33.4,69,No Certificate,https://www.gordon.com/,2022-09-30
73deaa56-55ee-4366-bc76-b752cdcbe818,Same wrong either main,56cb1ab0-62fb-46d7-b4db-ca07e506f670,Udemy,Cloud Computing,Advanced,German,465.83,54.2,75,No Certificate,https://carey.com/,2024-07-23
